EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
579369,PUSHMATAHA CO.,JUMBO,05/10/2015,1718,Tornado, ,EF0,0,0,0,0,OK,CST-6, ,96025,C,127,TSA,0,0,Storm Chaser, ,1.7,100,1,ESE,2,ENE,JUMBO,05/10/2015,1721,34.4223,-95.711,34.4383,-95.6879,"Storm chasers witnessed a tornado over rugged terrain east of the Indian Nation Turnpike. The area where the tornado occurred was inaccessible by road.","A slow-moving low pressure trough moved from the Rockies into the Plains during the 9th and 10th. Several disturbances rotating through this trough translated across the Southern Plains during this period. With very moist and unstable air in place over the region, multiple periods of thunderstorms occurred. Locally heavy rainfall as well as severe weather was prevalent across eastern Oklahoma.",372
579375,LATIMER CO.,VETERANS COLONY,05/10/2015,1818,Tornado, ,EF2,0,0,100000,0,OK,CST-6, ,96025,C,77,TSA,0,0,NWS Storm Survey, ,15,880,3,SSW,4,WSW,RED OAK,05/10/2015,1841,34.7649,-95.3112,34.9309,-95.1403,"A tornado damaged several homes, severely damaged a metal-framed outbuilding, damaged an oil drilling platform, destroyed barns and outbuildings, damaged the Cravens VFD building, and snapped or uprooted numerous trees. Based on this damage, estimated maximum wind in the tornado was 115 to 125 mph.","A slow-moving low pressure trough moved from the Rockies into the Plains during the 9th and 10th. Several disturbances rotating through this trough translated across the Southern Plains during this period. With very moist and unstable air in place over the region, multiple periods of thunderstorms occurred. Locally heavy rainfall as well as severe weather was prevalent across eastern Oklahoma.",373
579378,LATIMER CO.,RED OAK,05/10/2015,1846,Tornado, ,EF0,0,0,0,0,OK,CST-6, ,96025,C,77,TSA,0,0,NWS Storm Survey, ,3.7,75,2,NW,0,NE,LODI,05/10/2015,1852,34.9692,-95.0984,35.0031,-95.0469,"A tornado snapped large tree limbs along a narrow path. Based on this damage, maximum estimated wind in the tornado was 65 to 75 mph.","A slow-moving low pressure trough moved from the Rockies into the Plains during the 9th and 10th. Several disturbances rotating through this trough translated across the Southern Plains during this period. With very moist and unstable air in place over the region, multiple periods of thunderstorms occurred. Locally heavy rainfall as well as severe weather was prevalent across eastern Oklahoma.",374
582243,ROGER MILLS CO.,ANGORA,05/16/2015,1549,Tornado, ,EF1,0,0,0,0,OK,CST-6, ,96468,C,129,OUN,0,0,Emergency Manager, ,3.5,100,3,SW,1,NNW,ANGORA,05/16/2015,1555,35.813,-99.488,35.852,-99.448,"A tornado developed northeast of Strong City near Angora. Roger Mills Emergency Management reports a destroyed travel trailer and equipment barn, and damaged two mobile homes, a few outbuildings and the roof of a house.","With an upper low traversing the region, a cold front stationed over the panhandles, and a developing dryline, storms developed out in the panhandles early on the 16th and made their way eastward across Oklahoma through the day. Toward evening, when the severe weather occurred, the front surged eastward with a line of storms forming along it.",375
582244,DEWEY CO.,LEEDEY,05/16/2015,1605,Tornado, ,EF1,0,0,0,0,OK,CST-6, ,96468,C,43,OUN,0,0,Emergency Manager, ,0.5,50,5,NNE,5,NNE,LEEDEY,05/16/2015,1605,35.93,-99.309,35.93,-99.309,"A tornado developed north-northeast of Leedey damaging a mobile home, barn and well house.","With an upper low traversing the region, a cold front stationed over the panhandles, and a developing dryline, storms developed out in the panhandles early on the 16th and made their way eastward across Oklahoma through the day. Toward evening, when the severe weather occurred, the front surged eastward with a line of storms forming along it.",376
582222,JACKSON CO.,ELMER,05/16/2015,1630,Tornado, ,EF0,0,0,0,0,OK,CST-6, ,96468,C,65,OUN,0,0,Storm Chaser, ,4.5,1000,9,SW,5,SSW,ELMER,05/16/2015,1638,34.3923,-99.4648,34.4153,-99.3914,"This tornado moved into Oklahoma from Wilbarger County Texas and continued to expand as it moved east-northeast across southern Jackson County. Despite the expansion of the tornado to an estimated 1000 yards wide, no significant damage is known to have occurred in this portion of Jackson County. The tornado crossed the Red River back into Wilbarger County before entering Jackson County again at 4:43 pm CST.","With an upper low traversing the region, a cold front stationed over the panhandles, and a developing dryline, storms developed out in the panhandles early on the 16th and made their way eastward across Oklahoma through the day. Toward evening, when the severe weather occurred, the front surged eastward with a line of storms forming along it.",377
582231,JACKSON CO.,ELMER,05/16/2015,1643,Tornado, ,EF3,0,0,0,0,OK,CST-6, ,96468,C,65,OUN,0,0,NWS Storm Survey, ,9.6,1600,3,S,4,SSE,HUMPHREYS,05/16/2015,1702,34.4363,-99.3502,34.5055,-99.2079,"The tornado moved back into Jackson County from Wilbarger County Texas and moved across the southeast section of the county. Damage to trees, metal buildings and outbuildings were observed along US Highway 283 to the southeast of Elmer. Damage to homes and trees continued to be observed as the tornado moved east-northeast. The most significant damage was observed 3 to 4 miles east of Elmer (DI 1, DOD 8; DI 2, DOD 6; DI 21, DOD 7; DI 27, DOD 5). The tornadic motion seen on videos and the radar presentation indicate that this likely was a violent tornado through southeast Jackson County, although only EF3 damage was observed as the tornado moved through this relatively sparsely populated area. KFDR radar measured 115 knot gate-to-gate rotational velocity when the tornado was east of Elmer. The tornado continued east-northeast moving into Tillman County about 4 miles west of Tipton.","With an upper low traversing the region, a cold front stationed over the panhandles, and a developing dryline, storms developed out in the panhandles early on the 16th and made their way eastward across Oklahoma through the day. Toward evening, when the severe weather occurred, the front surged eastward with a line of storms forming along it.",378
582245,BECKHAM CO.,ELK CITY,05/16/2015,1647,Tornado, ,EF0,0,0,0,0,OK,CST-6, ,96468,C,9,OUN,0,0,Emergency Manager, ,0.2,30,3,ENE,3,ENE,ELK CITY,05/16/2015,1647,35.424,-99.372,35.424,-99.372,"A tornado touched down at an RV park in Elk City, just north of Interstate 40 along state highway 34 overturning at least one RV.","With an upper low traversing the region, a cold front stationed over the panhandles, and a developing dryline, storms developed out in the panhandles early on the 16th and made their way eastward across Oklahoma through the day. Toward evening, when the severe weather occurred, the front surged eastward with a line of storms forming along it.",379
582234,TILLMAN CO.,TIPTON ARPT,05/16/2015,1702,Tornado, ,EF2,0,0,0,0,OK,CST-6, ,96468,C,141,OUN,0,0,NWS Storm Survey, ,14.2,1300,4,NW,6,N,MANITOU,05/16/2015,1731,34.5055,-99.2079,34.5942,-98.9861,"The tornado moved out of Jackson County and continued northeast passing into Kiowa County north of Manitou. EF2 damage continued to be observed north of Tipton, but again the tornado moved through sparsely populated farmland across northwestern Tillman County. The tornado width decreased from 1300 yards to 700 yards by the time it moved into Kiowa County.","With an upper low traversing the region, a cold front stationed over the panhandles, and a developing dryline, storms developed out in the panhandles early on the 16th and made their way eastward across Oklahoma through the day. Toward evening, when the severe weather occurred, the front surged eastward with a line of storms forming along it.",380
585576,TILLMAN CO.,TIPTON,05/16/2015,1705,Tornado, ,EF0,0,0,0,0,OK,CST-6, ,96468,C,141,OUN,0,0,Storm Chaser, ,0.2,20,2,WNW,2,WNW,TIPTON,05/16/2015,1705,34.5111,-99.1725,34.5111,-99.1725,"As the large tornado moved into western Tillman County, a storm chaser observed an independent small tornado to the west of Tipton and about one-half mile north of state highway 5. This tornado produced no known damage.","With an upper low traversing the region, a cold front stationed over the panhandles, and a developing dryline, storms developed out in the panhandles early on the 16th and made their way eastward across Oklahoma through the day. Toward evening, when the severe weather occurred, the front surged eastward with a line of storms forming along it.",381
582249,MAJOR CO.,FAIRVIEW,05/16/2015,1722,Tornado, ,EF1,0,0,0,0,OK,CST-6, ,96468,C,93,OUN,0,0,NWS Storm Survey, ,13.5,400,6,NW,4,NNE,CLEO SPRINGS,05/16/2015,1742,36.3175,-98.5609,36.4629,-98.4077,"A tornado developed northwest of Fairview and moved northeast, brushing the northwest corner of Cleo Springs, and moved into Alfalfa County 1.5 miles east of state highway 8. A house northwest of Fairview was moved off of the foundation (DI 2, DOD 5, est. winds 105-110 mph.) Northeast along the tornado path, damage was observed to trees, outbuildings and utility poles as it approached and passed near the northwest corner of Cleo Springs. North and northeast of Cleo Springs, a mobile home was damaged. The storm moved northeast and overturned a truck as it moved into Alfalfa County to the east of state highway 8.","With an upper low traversing the region, a cold front stationed over the panhandles, and a developing dryline, storms developed out in the panhandles early on the 16th and made their way eastward across Oklahoma through the day. Toward evening, when the severe weather occurred, the front surged eastward with a line of storms forming along it.",382
582241,KIOWA CO.,SNYDER,05/16/2015,1731,Tornado, ,EF1,0,0,0,0,OK,CST-6, ,96468,C,75,OUN,0,0,NWS Storm Survey, ,6.8,700,5,SSW,3,E,SNYDER,05/16/2015,1745,34.5942,-98.9861,34.656,-98.8956,"The tornado that originally began in northwest Hardeman County Texas moved into Kiowa County from Tillman County and finally ended it's 40-mile path about 3 miles east of Snyder. Damage in Kiowa County was confined to broken power poles along US-183 south of Snyder and US-62 just southeast of Snyder and to trees.","With an upper low traversing the region, a cold front stationed over the panhandles, and a developing dryline, storms developed out in the panhandles early on the 16th and made their way eastward across Oklahoma through the day. Toward evening, when the severe weather occurred, the front surged eastward with a line of storms forming along it.",383
582250,ALFALFA CO.,ALINE,05/16/2015,1742,Tornado, ,EF1,0,0,0,0,OK,CST-6, ,96468,C,3,OUN,0,0,NWS Storm Survey, ,2.5,100,4,SE,5,ESE,ALINE,05/16/2015,1745,36.4629,-98.4077,36.4784,-98.3672,"The tornado moved into Alfalfa County from Major county and moved east-northeast. An outbuilding was destroyed about 5 miles east-southeast of Aline near the end of the tornado path.","With an upper low traversing the region, a cold front stationed over the panhandles, and a developing dryline, storms developed out in the panhandles early on the 16th and made their way eastward across Oklahoma through the day. Toward evening, when the severe weather occurred, the front surged eastward with a line of storms forming along it.",384
582303,COMANCHE CO.,MEERS,05/16/2015,1814,Tornado, ,EF1,0,0,0,0,OK,CST-6, ,96468,C,31,OUN,0,0,Trained Spotter, ,7.14,400,6,SW,2,N,MEERS,05/16/2015,1824,34.7186,-98.6547,34.8017,-98.58,"A large tornado was observed southwest of Meers in the Wichita Mountains National Wildlife Refuge. The tornado moved northeast passing just west of Meers and dissipating approximately 1.5 miles north of Meers.","With an upper low traversing the region, a cold front stationed over the panhandles, and a developing dryline, storms developed out in the panhandles early on the 16th and made their way eastward across Oklahoma through the day. Toward evening, when the severe weather occurred, the front surged eastward with a line of storms forming along it.",385
